,date,qid,pageviews,date_object,wave
6,2024-01-07 00:00:00,Q4894592,0,2024-01-07,Second-wave
0,2024-01-01 00:00:00,Q258761,307,2024-01-01,Third-wave
1,2024-01-02 00:00:00,Q258761,406,2024-01-02,Third-wave
2,2024-01-03 00:00:00,Q258761,342,2024-01-03,Third-wave
3,2024-01-04 00:00:00,Q258761,292,2024-01-04,Third-wave
4,2024-01-05 00:00:00,Q258761,406,2024-01-05,Third-wave
5,2024-01-06 00:00:00,Q258761,367,2024-01-06,Third-wave
6,2024-01-07 00:00:00,Q258761,354,2024-01-07,Third-wave
0,2024-01-01 00:00:00,Q4883360,0,2024-01-01,
1,2024-01-02 00:00:00,Q4883360,0,2024-01-02,
2,2024-01-03 00:00:00,Q4883360,0,2024-01-03,
3,2024-01-04 00:00:00,Q4883360,0,2024-01-04,
4,2024-01-05 00:00:00,Q4883360,0,2024-01-05,
5,2024-01-06 00:00:00,Q4883360,0,2024-01-06,
6,2024-01-07 00:00:00,Q4883360,0,2024-01-07,
0,2024-01-01 00:00:00,Q260900,0,2024-01-01,Second-wave
1,2024-01-02 00:00:00,Q260900,0,2024-01-02,Second-wave
2,2024-01-03 00:00:00,Q260900,0,2024-01-03,Second-wave
3,2024-01-04 00:00:00,Q260900,0,2024-01-04,Second-wave
4,2024-01-05 00:00:00,Q260900,0,2024-01-05,Second-wave
5,2024-01-06 00:00:00,Q260900,0,2024-01-06,Second-wave
6,2024-01-07 00:00:00,Q260900,0,2024-01-07,Second-wave
0,2024-01-01 00:00:00,Q55750,0,2024-01-01,
1,2024-01-02 00:00:00,Q55750,0,2024-01-02,
2,2024-01-03 00:00:00,Q55750,0,2024-01-03,
3,2024-01-04 00:00:00,Q55750,0,2024-01-04,
4,2024-01-05 00:00:00,Q55750,0,2024-01-05,
5,2024-01-06 00:00:00,Q55750,0,2024-01-06,
6,2024-01-07 00:00:00,Q55750,0,2024-01-07,
0,2024-01-01 00:00:00,Q334297,0,2024-01-01,
1,2024-01-02 00:00:00,Q334297,0,2024-01-02,
2,2024-01-03 00:00:00,Q334297,0,2024-01-03,
3,2024-01-04 00:00:00,Q334297,0,2024-01-04,
4,2024-01-05 00:00:00,Q334297,0,2024-01-05,
5,2024-01-06 00:00:00,Q334297,0,2024-01-06,
6,2024-01-07 00:00:00,Q334297,0,2024-01-07,
0,2024-01-01 00:00:00,Q18355631,0,2024-01-01,
1,2024-01-02 00:00:00,Q18355631,0,2024-01-02,
2,2024-01-03 00:00:00,Q18355631,0,2024-01-03,
3,2024-01-04 00:00:00,Q18355631,0,2024-01-04,
4,2024-01-05 00:00:00,Q18355631,0,2024-01-05,
5,2024-01-06 00:00:00,Q18355631,0,2024-01-06,
6,2024-01-07 00:00:00,Q18355631,0,2024-01-07,
0,2024-01-01 00:00:00,Q5271535,0,2024-01-01,
1,2024-01-02 00:00:00,Q5271535,0,2024-01-02,
2,2024-01-03 00:00:00,Q5271535,0,2024-01-03,
3,2024-01-04 00:00:00,Q5271535,0,2024-01-04,
4,2024-01-05 00:00:00,Q5271535,0,2024-01-05,
5,2024-01-06 00:00:00,Q5271535,0,2024-01-06,
6,2024-01-07 00:00:00,Q5271535,0,2024-01-07,
0,2024-01-01 00:00:00,Q2403438,0,2024-01-01,
1,2024-01-02 00:00:00,Q2403438,0,2024-01-02,
2,2024-01-03 00:00:00,Q2403438,0,2024-01-03,
3,2024-01-04 00:00:00,Q2403438,0,2024-01-04,
4,2024-01-05 00:00:00,Q2403438,0,2024-01-05,
5,2024-01-06 00:00:00,Q2403438,0,2024-01-06,
6,2024-01-07 00:00:00,Q2403438,0,2024-01-07,
0,2024-01-01 00:00:00,Q234570,0,2024-01-01,
1,2024-01-02 00:00:00,Q234570,0,2024-01-02,
2,2024-01-03 00:00:00,Q234570,0,2024-01-03,
3,2024-01-04 00:00:00,Q234570,0,2024-01-04,
4,2024-01-05 00:00:00,Q234570,0,2024-01-05,
5,2024-01-06 00:00:00,Q234570,0,2024-01-06,
6,2024-01-07 00:00:00,Q234570,0,2024-01-07,
0,2024-01-01 00:00:00,Q6868800,0,2024-01-01,
1,2024-01-02 00:00:00,Q6868800,0,2024-01-02,
2,2024-01-03 00:00:00,Q6868800,0,2024-01-03,
3,2024-01-04 00:00:00,Q6868800,0,2024-01-04,
4,2024-01-05 00:00:00,Q6868800,0,2024-01-05,
5,2024-01-06 00:00:00,Q6868800,0,2024-01-06,
6,2024-01-07 00:00:00,Q6868800,0,2024-01-07,
0,2024-01-01 00:00:00,Q682037,0,2024-01-01,
1,2024-01-02 00:00:00,Q682037,0,2024-01-02,
2,2024-01-03 00:00:00,Q682037,0,2024-01-03,
3,2024-01-04 00:00:00,Q682037,0,2024-01-04,
4,2024-01-05 00:00:00,Q682037,0,2024-01-05,
5,2024-01-06 00:00:00,Q682037,0,2024-01-06,
6,2024-01-07 00:00:00,Q682037,0,2024-01-07,
0,2024-01-01 00:00:00,Q5044563,0,2024-01-01,
1,2024-01-02 00:00:00,Q5044563,0,2024-01-02,
2,2024-01-03 00:00:00,Q5044563,0,2024-01-03,
3,2024-01-04 00:00:00,Q5044563,0,2024-01-04,
4,2024-01-05 00:00:00,Q5044563,0,2024-01-05,
5,2024-01-06 00:00:00,Q5044563,0,2024-01-06,
6,2024-01-07 00:00:00,Q5044563,0,2024-01-07,
0,2024-01-01 00:00:00,Q4776129,0,2024-01-01,
1,2024-01-02 00:00:00,Q4776129,0,2024-01-02,
2,2024-01-03 00:00:00,Q4776129,0,2024-01-03,
3,2024-01-04 00:00:00,Q4776129,0,2024-01-04,
4,2024-01-05 00:00:00,Q4776129,0,2024-01-05,
5,2024-01-06 00:00:00,Q4776129,0,2024-01-06,
6,2024-01-07 00:00:00,Q4776129,0,2024-01-07,
0,2024-01-01 00:00:00,Q16190564,0,2024-01-01,
1,2024-01-02 00:00:00,Q16190564,0,2024-01-02,
2,2024-01-03 00:00:00,Q16190564,0,2024-01-03,
3,2024-01-04 00:00:00,Q16190564,0,2024-01-04,
4,2024-01-05 00:00:00,Q16190564,0,2024-01-05,
5,2024-01-06 00:00:00,Q16190564,0,2024-01-06,
6,2024-01-07 00:00:00,Q16190564,0,2024-01-07,
0,2024-01-01 00:00:00,Q253407,0,2024-01-01,Second-wave
1,2024-01-02 00:00:00,Q253407,0,2024-01-02,Second-wave
2,2024-01-03 00:00:00,Q253407,108,2024-01-03,Second-wave
3,2024-01-04 00:00:00,Q253407,0,2024-01-04,Second-wave
4,2024-01-05 00:00:00,Q253407,0,2024-01-05,Second-wave
5,2024-01-06 00:00:00,Q253407,0,2024-01-06,Second-wave
6,2024-01-07 00:00:00,Q253407,0,2024-01-07,Second-wave
0,2024-01-01 00:00:00,Q16062917,0,2024-01-01,
1,2024-01-02 00:00:00,Q16062917,0,2024-01-02,
2,2024-01-03 00:00:00,Q16062917,0,2024-01-03,
3,2024-01-04 00:00:00,Q16062917,0,2024-01-04,
4,2024-01-05 00:00:00,Q16062917,0,2024-01-05,
5,2024-01-06 00:00:00,Q16062917,0,2024-01-06,
6,2024-01-07 00:00:00,Q16062917,0,2024-01-07,
0,2024-01-01 00:00:00,Q84601657,0,2024-01-01,
1,2024-01-02 00:00:00,Q84601657,0,2024-01-02,
2,2024-01-03 00:00:00,Q84601657,0,2024-01-03,
3,2024-01-04 00:00:00,Q84601657,0,2024-01-04,
4,2024-01-05 00:00:00,Q84601657,0,2024-01-05,
5,2024-01-06 00:00:00,Q84601657,0,2024-01-06,
6,2024-01-07 00:00:00,Q84601657,0,2024-01-07,
0,2024-01-01 00:00:00,Q23584804,0,2024-01-01,
1,2024-01-02 00:00:00,Q23584804,0,2024-01-02,
2,2024-01-03 00:00:00,Q23584804,0,2024-01-03,
3,2024-01-04 00:00:00,Q23584804,0,2024-01-04,
4,2024-01-05 00:00:00,Q23584804,0,2024-01-05,
5,2024-01-06 00:00:00,Q23584804,0,2024-01-06,
6,2024-01-07 00:00:00,Q23584804,0,2024-01-07,
0,2024-01-01 00:00:00,Q6552879,0,2024-01-01,
1,2024-01-02 00:00:00,Q6552879,0,2024-01-02,
2,2024-01-03 00:00:00,Q6552879,0,2024-01-03,
3,2024-01-04 00:00:00,Q6552879,0,2024-01-04,
4,2024-01-05 00:00:00,Q6552879,0,2024-01-05,
5,2024-01-06 00:00:00,Q6552879,0,2024-01-06,
6,2024-01-07 00:00:00,Q6552879,0,2024-01-07,
0,2024-01-01 00:00:00,Q40933,1078,2024-01-01,
1,2024-01-02 00:00:00,Q40933,1079,2024-01-02,
2,2024-01-03 00:00:00,Q40933,1295,2024-01-03,
3,2024-01-04 00:00:00,Q40933,938,2024-01-04,
4,2024-01-05 00:00:00,Q40933,885,2024-01-05,
5,2024-01-06 00:00:00,Q40933,1101,2024-01-06,
6,2024-01-07 00:00:00,Q40933,1219,2024-01-07,
0,2024-01-01 00:00:00,Q4732851,0,2024-01-01,Third-wave
1,2024-01-02 00:00:00,Q4732851,0,2024-01-02,Third-wave
2,2024-01-03 00:00:00,Q4732851,0,2024-01-03,Third-wave
3,2024-01-04 00:00:00,Q4732851,0,2024-01-04,Third-wave
4,2024-01-05 00:00:00,Q4732851,0,2024-01-05,Third-wave
5,2024-01-06 00:00:00,Q4732851,0,2024-01-06,Third-wave
6,2024-01-07 00:00:00,Q4732851,0,2024-01-07,Third-wave
0,2024-01-01 00:00:00,Q1688285,0,2024-01-01,
1,2024-01-02 00:00:00,Q1688285,0,2024-01-02,
2,2024-01-03 00:00:00,Q1688285,0,2024-01-03,
3,2024-01-04 00:00:00,Q1688285,0,2024-01-04,
4,2024-01-05 00:00:00,Q1688285,0,2024-01-05,
5,2024-01-06 00:00:00,Q1688285,0,2024-01-06,
6,2024-01-07 00:00:00,Q1688285,0,2024-01-07,
0,2024-01-01 00:00:00,Q8564015,0,2024-01-01,Second-wave
1,2024-01-02 00:00:00,Q8564015,0,2024-01-02,Second-wave
2,2024-01-03 00:00:00,Q8564015,0,2024-01-03,Second-wave
3,2024-01-04 00:00:00,Q8564015,0,2024-01-04,Second-wave
4,2024-01-05 00:00:00,Q8564015,0,2024-01-05,Second-wave
5,2024-01-06 00:00:00,Q8564015,0,2024-01-06,Second-wave
6,2024-01-07 00:00:00,Q8564015,0,2024-01-07,Second-wave
0,2024-01-01 00:00:00,Q4721502,0,2024-01-01,
1,2024-01-02 00:00:00,Q4721502,0,2024-01-02,
2,2024-01-03 00:00:00,Q4721502,0,2024-01-03,
3,2024-01-04 00:00:00,Q4721502,0,2024-01-04,
4,2024-01-05 00:00:00,Q4721502,0,2024-01-05,
5,2024-01-06 00:00:00,Q4721502,0,2024-01-06,
6,2024-01-07 00:00:00,Q4721502,0,2024-01-07,
0,2024-01-01 00:00:00,Q4119536,0,2024-01-01,
1,2024-01-02 00:00:00,Q4119536,0,2024-01-02,
2,2024-01-03 00:00:00,Q4119536,0,2024-01-03,
3,2024-01-04 00:00:00,Q4119536,0,2024-01-04,
4,2024-01-05 00:00:00,Q4119536,0,2024-01-05,
5,2024-01-06 00:00:00,Q4119536,0,2024-01-06,
6,2024-01-07 00:00:00,Q4119536,0,2024-01-07,
0,2024-01-01 00:00:00,Q188620,0,2024-01-01,
1,2024-01-02 00:00:00,Q188620,107,2024-01-02,
2,2024-01-03 00:00:00,Q188620,0,2024-01-03,
3,2024-01-04 00:00:00,Q188620,123,2024-01-04,
4,2024-01-05 00:00:00,Q188620,0,2024-01-05,
5,2024-01-06 00:00:00,Q188620,0,2024-01-06,
6,2024-01-07 00:00:00,Q188620,96,2024-01-07,
0,2024-01-01 00:00:00,Q6376657,0,2024-01-01,
1,2024-01-02 00:00:00,Q6376657,0,2024-01-02,
2,2024-01-03 00:00:00,Q6376657,0,2024-01-03,
3,2024-01-04 00:00:00,Q6376657,0,2024-01-04,
4,2024-01-05 00:00:00,Q6376657,0,2024-01-05,
5,2024-01-06 00:00:00,Q6376657,0,2024-01-06,
6,2024-01-07 00:00:00,Q6376657,0,2024-01-07,
0,2024-01-01 00:00:00,Q522292,0,2024-01-01,
1,2024-01-02 00:00:00,Q522292,0,2024-01-02,
2,2024-01-03 00:00:00,Q522292,0,2024-01-03,
3,2024-01-04 00:00:00,Q522292,0,2024-01-04,
4,2024-01-05 00:00:00,Q522292,0,2024-01-05,
5,2024-01-06 00:00:00,Q522292,0,2024-01-06,
6,2024-01-07 00:00:00,Q522292,0,2024-01-07,
0,2024-01-01 00:00:00,Q5074670,0,2024-01-01,
1,2024-01-02 00:00:00,Q5074670,0,2024-01-02,
2,2024-01-03 00:00:00,Q5074670,0,2024-01-03,
3,2024-01-04 00:00:00,Q5074670,0,2024-01-04,
4,2024-01-05 00:00:00,Q5074670,0,2024-01-05,
5,2024-01-06 00:00:00,Q5074670,0,2024-01-06,
6,2024-01-07 00:00:00,Q5074670,0,2024-01-07,
0,2024-01-01 00:00:00,Q968276,0,2024-01-01,
1,2024-01-02 00:00:00,Q968276,0,2024-01-02,
2,2024-01-03 00:00:00,Q968276,0,2024-01-03,
3,2024-01-04 00:00:00,Q968276,0,2024-01-04,
4,2024-01-05 00:00:00,Q968276,0,2024-01-05,
5,2024-01-06 00:00:00,Q968276,0,2024-01-06,
6,2024-01-07 00:00:00,Q968276,0,2024-01-07,
0,2024-01-01 00:00:00,Q4727510,0,2024-01-01,
1,2024-01-02 00:00:00,Q4727510,0,2024-01-02,
2,2024-01-03 00:00:00,Q4727510,0,2024-01-03,
3,2024-01-04 00:00:00,Q4727510,0,2024-01-04,
4,2024-01-05 00:00:00,Q4727510,0,2024-01-05,
5,2024-01-06 00:00:00,Q4727510,0,2024-01-06,
6,2024-01-07 00:00:00,Q4727510,0,2024-01-07,
0,2024-01-01 00:00:00,Q5221610,0,2024-01-01,
1,2024-01-02 00:00:00,Q5221610,0,2024-01-02,
2,2024-01-03 00:00:00,Q5221610,0,2024-01-03,
3,2024-01-04 00:00:00,Q5221610,0,2024-01-04,
4,2024-01-05 00:00:00,Q5221610,0,2024-01-05,
5,2024-01-06 00:00:00,Q5221610,0,2024-01-06,
6,2024-01-07 00:00:00,Q5221610,0,2024-01-07,
0,2024-01-01 00:00:00,Q209094,959,2024-01-01,Third-wave
1,2024-01-02 00:00:00,Q209094,784,2024-01-02,Third-wave
2,2024-01-03 00:00:00,Q209094,801,2024-01-03,Third-wave
3,2024-01-04 00:00:00,Q209094,874,2024-01-04,Third-wave
4,2024-01-05 00:00:00,Q209094,720,2024-01-05,Third-wave
5,2024-01-06 00:00:00,Q209094,920,2024-01-06,Third-wave
6,2024-01-07 00:00:00,Q209094,1119,2024-01-07,Third-wave
0,2024-01-01 00:00:00,Q283659,0,2024-01-01,
1,2024-01-02 00:00:00,Q283659,104,2024-01-02,
2,2024-01-03 00:00:00,Q283659,0,2024-01-03,
3,2024-01-04 00:00:00,Q283659,0,2024-01-04,
4,2024-01-05 00:00:00,Q283659,97,2024-01-05,
5,2024-01-06 00:00:00,Q283659,0,2024-01-06,
6,2024-01-07 00:00:00,Q283659,103,2024-01-07,
0,2024-01-01 00:00:00,Q467333,0,2024-01-01,
1,2024-01-02 00:00:00,Q467333,0,2024-01-02,
2,2024-01-03 00:00:00,Q467333,0,2024-01-03,
3,2024-01-04 00:00:00,Q467333,0,2024-01-04,
4,2024-01-05 00:00:00,Q467333,0,2024-01-05,
5,2024-01-06 00:00:00,Q467333,0,2024-01-06,
6,2024-01-07 00:00:00,Q467333,0,2024-01-07,
0,2024-01-01 00:00:00,Q6308046,0,2024-01-01,
1,2024-01-02 00:00:00,Q6308046,0,2024-01-02,
2,2024-01-03 00:00:00,Q6308046,0,2024-01-03,
3,2024-01-04 00:00:00,Q6308046,0,2024-01-04,
4,2024-01-05 00:00:00,Q6308046,0,2024-01-05,
5,2024-01-06 00:00:00,Q6308046,0,2024-01-06,
6,2024-01-07 00:00:00,Q6308046,0,2024-01-07,
0,2024-01-01 00:00:00,Q4705611,0,2024-01-01,
1,2024-01-02 00:00:00,Q4705611,0,2024-01-02,
2,2024-01-03 00:00:00,Q4705611,0,2024-01-03,
3,2024-01-04 00:00:00,Q4705611,0,2024-01-04,
4,2024-01-05 00:00:00,Q4705611,0,2024-01-05,
5,2024-01-06 00:00:00,Q4705611,0,2024-01-06,
6,2024-01-07 00:00:00,Q4705611,0,2024-01-07,
0,2024-01-01 00:00:00,Q2452866,0,2024-01-01,
1,2024-01-02 00:00:00,Q2452866,0,2024-01-02,
2,2024-01-03 00:00:00,Q2452866,0,2024-01-03,
3,2024-01-04 00:00:00,Q2452866,0,2024-01-04,
4,2024-01-05 00:00:00,Q2452866,0,2024-01-05,
5,2024-01-06 00:00:00,Q2452866,0,2024-01-06,
6,2024-01-07 00:00:00,Q2452866,0,2024-01-07,
0,2024-01-01 00:00:00,Q2849426,0,2024-01-01,First-wave
1,2024-01-02 00:00:00,Q2849426,0,2024-01-02,First-wave
2,2024-01-03 00:00:00,Q2849426,0,2024-01-03,First-wave
3,2024-01-04 00:00:00,Q2849426,0,2024-01-04,First-wave
4,2024-01-05 00:00:00,Q2849426,0,2024-01-05,First-wave
5,2024-01-06 00:00:00,Q2849426,0,2024-01-06,First-wave
6,2024-01-07 00:00:00,Q2849426,0,2024-01-07,First-wave
0,2024-01-01 00:00:00,Q3625354,0,2024-01-01,
1,2024-01-02 00:00:00,Q3625354,0,2024-01-02,
2,2024-01-03 00:00:00,Q3625354,0,2024-01-03,
3,2024-01-04 00:00:00,Q3625354,0,2024-01-04,
4,2024-01-05 00:00:00,Q3625354,0,2024-01-05,
5,2024-01-06 00:00:00,Q3625354,0,2024-01-06,
6,2024-01-07 00:00:00,Q3625354,0,2024-01-07,
0,2024-01-01 00:00:00,Q463265,0,2024-01-01,
1,2024-01-02 00:00:00,Q463265,0,2024-01-02,
2,2024-01-03 00:00:00,Q463265,0,2024-01-03,
3,2024-01-04 00:00:00,Q463265,0,2024-01-04,
4,2024-01-05 00:00:00,Q463265,0,2024-01-05,
5,2024-01-06 00:00:00,Q463265,0,2024-01-06,
6,2024-01-07 00:00:00,Q463265,0,2024-01-07,
0,2024-01-01 00:00:00,Q133054,1752,2024-01-01,
1,2024-01-02 00:00:00,Q133054,1769,2024-01-02,
2,2024-01-03 00:00:00,Q133054,1649,2024-01-03,
3,2024-01-04 00:00:00,Q133054,1787,2024-01-04,
4,2024-01-05 00:00:00,Q133054,1497,2024-01-05,
5,2024-01-06 00:00:00,Q133054,1550,2024-01-06,
6,2024-01-07 00:00:00,Q133054,1839,2024-01-07,
0,2024-01-01 00:00:00,Q6812643,0,2024-01-01,
1,2024-01-02 00:00:00,Q6812643,0,2024-01-02,
2,2024-01-03 00:00:00,Q6812643,0,2024-01-03,
3,2024-01-04 00:00:00,Q6812643,0,2024-01-04,
4,2024-01-05 00:00:00,Q6812643,0,2024-01-05,
5,2024-01-06 00:00:00,Q6812643,0,2024-01-06,
6,2024-01-07 00:00:00,Q6812643,0,2024-01-07,
0,2024-01-01 00:00:00,Q55800,4251,2024-01-01,Second-wave
1,2024-01-02 00:00:00,Q55800,4483,2024-01-02,Second-wave
2,2024-01-03 00:00:00,Q55800,3830,2024-01-03,Second-wave
3,2024-01-04 00:00:00,Q55800,4527,2024-01-04,Second-wave
4,2024-01-05 00:00:00,Q55800,3751,2024-01-05,Second-wave
5,2024-01-06 00:00:00,Q55800,3640,2024-01-06,Second-wave
6,2024-01-07 00:00:00,Q55800,4152,2024-01-07,Second-wave
0,2024-01-01 00:00:00,Q542410,0,2024-01-01,
1,2024-01-02 00:00:00,Q542410,0,2024-01-02,
2,2024-01-03 00:00:00,Q542410,0,2024-01-03,
3,2024-01-04 00:00:00,Q542410,0,2024-01-04,
4,2024-01-05 00:00:00,Q542410,0,2024-01-05,
5,2024-01-06 00:00:00,Q542410,0,2024-01-06,
6,2024-01-07 00:00:00,Q542410,0,2024-01-07,
0,2024-01-01 00:00:00,Q6761515,0,2024-01-01,
1,2024-01-02 00:00:00,Q6761515,0,2024-01-02,
2,2024-01-03 00:00:00,Q6761515,0,2024-01-03,
3,2024-01-04 00:00:00,Q6761515,0,2024-01-04,
4,2024-01-05 00:00:00,Q6761515,0,2024-01-05,
5,2024-01-06 00:00:00,Q6761515,0,2024-01-06,
6,2024-01-07 00:00:00,Q6761515,0,2024-01-07,
0,2024-01-01 00:00:00,Q5591230,0,2024-01-01,
1,2024-01-02 00:00:00,Q5591230,0,2024-01-02,
2,2024-01-03 00:00:00,Q5591230,0,2024-01-03,
3,2024-01-04 00:00:00,Q5591230,0,2024-01-04,
4,2024-01-05 00:00:00,Q5591230,0,2024-01-05,
5,2024-01-06 00:00:00,Q5591230,0,2024-01-06,
6,2024-01-07 00:00:00,Q5591230,0,2024-01-07,
0,2024-01-01 00:00:00,Q161167,218,2024-01-01,
1,2024-01-02 00:00:00,Q161167,237,2024-01-02,
2,2024-01-03 00:00:00,Q161167,240,2024-01-03,
3,2024-01-04 00:00:00,Q161167,183,2024-01-04,
4,2024-01-05 00:00:00,Q161167,196,2024-01-05,
5,2024-01-06 00:00:00,Q161167,165,2024-01-06,
6,2024-01-07 00:00:00,Q161167,233,2024-01-07,
0,2024-01-01 00:00:00,Q3045216,0,2024-01-01,
1,2024-01-02 00:00:00,Q3045216,0,2024-01-02,
2,2024-01-03 00:00:00,Q3045216,0,2024-01-03,
3,2024-01-04 00:00:00,Q3045216,0,2024-01-04,
4,2024-01-05 00:00:00,Q3045216,0,2024-01-05,
5,2024-01-06 00:00:00,Q3045216,0,2024-01-06,
6,2024-01-07 00:00:00,Q3045216,0,2024-01-07,
0,2024-01-01 00:00:00,Q232462,227,2024-01-01,Third-wave
1,2024-01-02 00:00:00,Q232462,300,2024-01-02,Third-wave
2,2024-01-03 00:00:00,Q232462,275,2024-01-03,Third-wave
3,2024-01-04 00:00:00,Q232462,253,2024-01-04,Third-wave
4,2024-01-05 00:00:00,Q232462,276,2024-01-05,Third-wave
5,2024-01-06 00:00:00,Q232462,473,2024-01-06,Third-wave
6,2024-01-07 00:00:00,Q232462,844,2024-01-07,Third-wave
0,2024-01-01 00:00:00,Q7145727,0,2024-01-01,
1,2024-01-02 00:00:00,Q7145727,0,2024-01-02,
2,2024-01-03 00:00:00,Q7145727,0,2024-01-03,
3,2024-01-04 00:00:00,Q7145727,0,2024-01-04,
4,2024-01-05 00:00:00,Q7145727,0,2024-01-05,
5,2024-01-06 00:00:00,Q7145727,0,2024-01-06,
6,2024-01-07 00:00:00,Q7145727,0,2024-01-07,
0,2024-01-01 00:00:00,Q3506528,0,2024-01-01,
1,2024-01-02 00:00:00,Q3506528,0,2024-01-02,
2,2024-01-03 00:00:00,Q3506528,0,2024-01-03,
3,2024-01-04 00:00:00,Q3506528,0,2024-01-04,
4,2024-01-05 00:00:00,Q3506528,0,2024-01-05,
5,2024-01-06 00:00:00,Q3506528,0,2024-01-06,
6,2024-01-07 00:00:00,Q3506528,0,2024-01-07,
0,2024-01-01 00:00:00,Q4110625,0,2024-01-01,
1,2024-01-02 00:00:00,Q4110625,0,2024-01-02,
2,2024-01-03 00:00:00,Q4110625,0,2024-01-03,
3,2024-01-04 00:00:00,Q4110625,0,2024-01-04,
4,2024-01-05 00:00:00,Q4110625,0,2024-01-05,
5,2024-01-06 00:00:00,Q4110625,0,2024-01-06,
6,2024-01-07 00:00:00,Q4110625,0,2024-01-07,
0,2024-01-01 00:00:00,Q4858861,0,2024-01-01,
1,2024-01-02 00:00:00,Q4858861,0,2024-01-02,
2,2024-01-03 00:00:00,Q4858861,0,2024-01-03,
3,2024-01-04 00:00:00,Q4858861,0,2024-01-04,
4,2024-01-05 00:00:00,Q4858861,0,2024-01-05,
5,2024-01-06 00:00:00,Q4858861,0,2024-01-06,
6,2024-01-07 00:00:00,Q4858861,0,2024-01-07,
0,2024-01-01 00:00:00,Q526198,0,2024-01-01,
1,2024-01-02 00:00:00,Q526198,0,2024-01-02,
2,2024-01-03 00:00:00,Q526198,0,2024-01-03,
3,2024-01-04 00:00:00,Q526198,0,2024-01-04,
4,2024-01-05 00:00:00,Q526198,0,2024-01-05,
5,2024-01-06 00:00:00,Q526198,0,2024-01-06,
6,2024-01-07 00:00:00,Q526198,0,2024-01-07,
0,2024-01-01 00:00:00,Q18645948,0,2024-01-01,
1,2024-01-02 00:00:00,Q18645948,0,2024-01-02,
2,2024-01-03 00:00:00,Q18645948,0,2024-01-03,
3,2024-01-04 00:00:00,Q18645948,0,2024-01-04,
4,2024-01-05 00:00:00,Q18645948,0,2024-01-05,
5,2024-01-06 00:00:00,Q18645948,0,2024-01-06,
6,2024-01-07 00:00:00,Q18645948,0,2024-01-07,
0,2024-01-01 00:00:00,Q3341527,0,2024-01-01,
1,2024-01-02 00:00:00,Q3341527,0,2024-01-02,
2,2024-01-03 00:00:00,Q3341527,0,2024-01-03,
3,2024-01-04 00:00:00,Q3341527,0,2024-01-04,
4,2024-01-05 00:00:00,Q3341527,0,2024-01-05,
5,2024-01-06 00:00:00,Q3341527,0,2024-01-06,
6,2024-01-07 00:00:00,Q3341527,0,2024-01-07,
0,2024-01-01 00:00:00,Q6780677,0,2024-01-01,
1,2024-01-02 00:00:00,Q6780677,0,2024-01-02,
2,2024-01-03 00:00:00,Q6780677,0,2024-01-03,
3,2024-01-04 00:00:00,Q6780677,0,2024-01-04,
4,2024-01-05 00:00:00,Q6780677,0,2024-01-05,
5,2024-01-06 00:00:00,Q6780677,0,2024-01-06,
6,2024-01-07 00:00:00,Q6780677,0,2024-01-07,
0,2024-01-01 00:00:00,Q4346827,0,2024-01-01,
1,2024-01-02 00:00:00,Q4346827,0,2024-01-02,
2,2024-01-03 00:00:00,Q4346827,0,2024-01-03,
3,2024-01-04 00:00:00,Q4346827,0,2024-01-04,
4,2024-01-05 00:00:00,Q4346827,0,2024-01-05,
5,2024-01-06 00:00:00,Q4346827,0,2024-01-06,
6,2024-01-07 00:00:00,Q4346827,0,2024-01-07,
0,2024-01-01 00:00:00,Q2395345,188,2024-01-01,Third-wave
1,2024-01-02 00:00:00,Q2395345,305,2024-01-02,Third-wave
2,2024-01-03 00:00:00,Q2395345,161,2024-01-03,Third-wave
3,2024-01-04 00:00:00,Q2395345,99,2024-01-04,Third-wave
4,2024-01-05 00:00:00,Q2395345,120,2024-01-05,Third-wave
5,2024-01-06 00:00:00,Q2395345,155,2024-01-06,Third-wave
6,2024-01-07 00:00:00,Q2395345,114,2024-01-07,Third-wave
0,2024-01-01 00:00:00,Q5085976,0,2024-01-01,
1,2024-01-02 00:00:00,Q5085976,0,2024-01-02,
2,2024-01-03 00:00:00,Q5085976,0,2024-01-03,
3,2024-01-04 00:00:00,Q5085976,0,2024-01-04,
4,2024-01-05 00:00:00,Q5085976,0,2024-01-05,
5,2024-01-06 00:00:00,Q5085976,0,2024-01-06,
6,2024-01-07 00:00:00,Q5085976,0,2024-01-07,
0,2024-01-01 00:00:00,Q452281,147,2024-01-01,
1,2024-01-02 00:00:00,Q452281,230,2024-01-02,
2,2024-01-03 00:00:00,Q452281,0,2024-01-03,
3,2024-01-04 00:00:00,Q452281,0,2024-01-04,
4,2024-01-05 00:00:00,Q452281,0,2024-01-05,
5,2024-01-06 00:00:00,Q452281,0,2024-01-06,
6,2024-01-07 00:00:00,Q452281,0,2024-01-07,
0,2024-01-01 00:00:00,Q5460587,0,2024-01-01,
1,2024-01-02 00:00:00,Q5460587,0,2024-01-02,
2,2024-01-03 00:00:00,Q5460587,0,2024-01-03,
3,2024-01-04 00:00:00,Q5460587,0,2024-01-04,
4,2024-01-05 00:00:00,Q5460587,0,2024-01-05,
5,2024-01-06 00:00:00,Q5460587,0,2024-01-06,
6,2024-01-07 00:00:00,Q5460587,0,2024-01-07,
0,2024-01-01 00:00:00,Q6372630,0,2024-01-01,
1,2024-01-02 00:00:00,Q6372630,0,2024-01-02,
